# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 100, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-12-1", "time": "16:26:33.196", "channels": [1, 2, 5, 6, 7, 8], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "column": ["nSeq", "DI", "R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "light_green", "red", "orange", "dark_blue", "gray"]}}
# EndOfHeader
0	0	32737	32747	32727	32711	32835	32723	
1	0	32815	32917	32795	32775	32863	32799	
2	0	32842	32679	32702	32751	32919	32807	
3	0	32884	32839	32565	32827	32847	32767	
4	0	32714	32845	32867	32702	32883	32807	
5	0	32839	32725	32759	32903	32742	32795	
6	0	32843	32671	32519	32719	32639	32830	
7	0	32794	32663	32539	32791	32895	32775	
8	0	32895	32815	32791	32835	32847	32775	
9	0	32830	32615	32749	32679	32827	32835	
10	0	32823	32767	32623	32715	32663	32725	
11	0	32790	32847	32827	32743	32815	32821	
12	0	32783	32667	32591	32731	32877	32727	
13	0	32766	32727	32645	32807	32727	32871	
14	0	32817	32895	32884	32775	32815	32831	
15	0	32831	32895	32606	32773	32878	32751	
16	0	32789	32819	32743	32733	32723	32827	
17	0	32854	32805	32580	32851	32799	32869	
18	0	32842	32807	32671	32805	32750	32775	
19	0	32821	32771	32731	32823	32765	32815	
20	0	32707	32767	32541	32743	32831	32798	
21	0	32838	32739	32709	32837	32855	32795	
22	0	32963	32683	32503	32710	32863	32763	
23	0	32746	32795	32475	32727	32785	32815	
24	0	32846	32758	32619	32719	32827	32951	
25	0	32823	32743	32805	32751	32877	32767	
26	0	32791	32719	32772	32627	32935	32799	
27	0	32743	32719	32791	32759	32903	32759	
28	0	32852	32703	32855	32703	32743	32863	
29	0	32817	32709	33103	32903	32709	32839	
30	0	32815	32668	32831	32807	32815	32756	
31	0	32723	32687	32587	32787	32647	32775	
32	0	32819	32815	32759	32755	32815	32787	
33	0	32846	32871	32807	32734	32790	32807	
34	0	32867	32751	32743	32775	32701	32869	
35	0	32835	32725	32695	32695	32871	32839	
36	0	32851	32775	32718	32751	32935	32827	
37	0	32847	32831	32789	32719	32647	32799	
38	0	32897	32757	32837	32775	32603	32811	
39	0	32797	32707	32671	32743	32859	32773	
40	0	32823	32755	32647	32699	32871	32819	
41	0	32783	32699	32807	32655	32791	32671	
42	0	32804	32815	32807	32639	32717	32821	
43	0	32820	32799	32519	32807	32861	32771	
44	0	32791	32703	32639	32799	32811	32861	
45	0	32839	32679	32679	32805	32719	32773	
46	0	32798	32815	32563	32735	32703	32775	
47	0	32788	32839	32835	32827	32903	32819	
48	0	32807	32867	32662	32862	32739	32831	
49	0	32767	32799	32663	32855	32695	32767	
50	0	32835	32687	32610	32741	32799	32815	
51	0	32815	32803	32575	32726	32759	32823	
52	0	32913	32791	32877	32619	32718	32741	
53	0	32775	32694	32879	32615	32679	32827	
54	0	32815	32596	33029	33043	32839	32751	
55	0	32839	32919	31743	32673	32803	32755	
56	0	32807	32903	32495	33191	32835	32787	
57	0	32811	32813	32895	32607	32757	32815	
58	0	32836	32659	32831	32663	32662	32767	
59	0	32894	32726	32803	32717	32669	32830	
60	0	32788	32623	32807	32767	32747	32775	
61	0	32807	32695	32639	32803	32723	32731	
62	0	32810	32739	32551	32683	32691	32871	
63	0	32815	32741	32831	32791	32887	32853	
64	0	32832	32743	32903	32819	32839	32787	
65	0	32815	32767	32807	32919	32669	32815	
66	0	32855	32759	32757	32667	32711	32815	
67	0	32766	32711	32539	32655	32839	32755	
68	0	32743	32669	32811	32767	32847	32734	
69	0	32935	32807	32583	32821	32851	32799	
