# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 100, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-12-1", "time": "16:12:11.370", "channels": [1, 2, 5, 6, 7, 8], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "column": ["nSeq", "DI", "R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "light_green", "red", "orange", "dark_blue", "gray"]}}
# EndOfHeader
0	0	32767	32677	32197	32446	32805	32775	
1	0	32901	32871	32855	32727	32871	32805	
2	0	32810	32661	32418	33063	32758	32767	
3	0	32797	32767	32637	32527	32932	32775	
4	0	32803	32659	32971	32631	32853	32735	
5	0	32991	32807	32535	32515	32773	32775	
6	0	32763	32903	33031	33287	32714	32787	
7	0	32790	32591	32171	32735	32719	32815	
8	0	32811	32679	33347	32541	32775	32791	
9	0	32881	32751	32677	32647	32687	32831	
10	0	32843	32759	32771	33063	32727	32959	
11	0	32743	32726	32743	32711	32851	32915	
12	0	32911	32679	33727	32589	32871	32801	
13	0	32683	32839	32647	32567	32807	32839	
14	0	32895	32709	32119	32463	32727	32663	
15	0	32687	32823	34163	33613	32911	32845	
16	0	32764	32863	32565	32711	32807	32799	
17	0	32799	32759	32349	32543	32775	32775	
18	0	32775	32773	33247	32359	32751	32759	
19	0	32849	32807	32423	33415	32678	32837	
20	0	32799	32663	32342	32615	32878	32895	
21	0	32805	32734	34110	32559	32743	32839	
22	0	32871	32775	32089	32739	32975	32807	
23	0	32818	32999	32195	33047	32855	32919	
24	0	32855	32821	32471	32955	32715	32799	
25	0	32863	32701	32749	32611	32694	32805	
26	0	32775	32837	32565	32382	32623	32775	
27	0	32817	32823	32231	33127	32839	32829	
28	0	32719	32661	32409	33019	32863	32935	
29	0	32828	32603	32869	32159	32879	32845	
30	0	32775	32823	33199	32887	32854	32863	
31	0	32764	32711	32590	33111	32883	32851	
32	0	32894	32703	32255	33023	32933	32823	
33	0	32750	32666	32469	32519	32895	32813	
34	0	32843	32839	32356	32263	32847	32815	
35	0	32806	32771	32687	33015	32903	32827	
36	0	32858	32741	32686	33063	32743	32815	
37	0	32790	32805	33085	32533	32739	32758	
38	0	32852	32839	32575	32499	32887	32815	
39	0	32837	32871	32823	32455	32719	32751	
40	0	32855	32687	32167	33406	32767	32883	
41	0	32731	32775	32951	32359	32823	32747	
42	0	32795	32775	31980	32623	32899	32821	
43	0	32775	32743	33535	32455	32687	32815	
44	0	32854	32671	32647	32871	32691	32799	
45	0	32775	32775	31951	32515	32807	32835	
46	0	32839	32763	33861	32775	32899	32815	
47	0	32834	32775	31767	32495	32729	32775	
48	0	32771	32759	32759	32795	32827	32773	
49	0	32838	32716	32375	32535	32935	32839	
50	0	32718	32662	32527	32726	32709	32773	
51	0	32775	32823	32701	32679	32726	32807	
52	0	32812	32847	32989	32691	32679	32891	
53	0	32798	32839	31967	32893	32919	32775	
54	0	32831	32763	32970	32463	32789	32783	
55	0	32801	32823	32743	32655	32687	32787	
56	0	32802	32815	32249	32679	32839	32855	
57	0	32785	32875	33055	32767	32703	32783	
58	0	32763	32759	33207	32549	32903	32775	
59	0	32770	32871	32563	32810	32798	32759	
60	0	32796	32691	32487	32791	32869	32839	
61	0	32806	32847	33175	32621	32775	32755	
62	0	32812	32661	32571	33061	32829	32887	
63	0	32821	32767	32135	32565	32795	32883	
64	0	32799	32679	32515	33123	32899	32867	
65	0	32767	32766	32679	32391	32919	32735	
66	0	32791	32805	31363	32847	32877	32877	
67	0	32970	32711	33731	32663	32847	32805	
68	0	32839	32673	31965	33007	32647	32727	
69	0	32861	32641	32255	32839	32725	32811	
