# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 100, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-12-1", "time": "17:54:0.558", "channels": [1, 2, 5, 6, 7, 8], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "column": ["nSeq", "DI", "R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "gray", "red", "brown", "light_green", "dark_blue"]}}
# EndOfHeader
0	0	32811	32787	32839	32687	32815	32255	
1	0	32798	32551	32903	32707	32751	32334	
2	0	32768	32711	32831	32855	32679	32303	
3	0	32891	32851	32887	32935	32723	32263	
4	0	32810	32807	32767	32711	32679	32446	
5	0	32823	32607	32807	32695	32783	32299	
6	0	32831	32647	32751	32855	32727	32183	
7	0	32740	32811	32789	32853	32791	32302	
8	0	32815	32767	32615	32723	32695	32246	
9	0	32804	32703	33031	32851	32775	32354	
10	0	32847	32647	32731	32759	32707	32222	
11	0	32863	32591	32879	32877	32691	32131	
12	0	32748	32663	32831	32743	32727	32162	
13	0	32831	32647	32798	32763	32675	32607	
14	0	32860	32598	32759	32879	32702	32439	
15	0	32863	32775	32954	32739	32807	32647	
16	0	32823	32487	32831	32869	32639	32501	
17	0	32787	32591	32647	32933	32783	32275	
18	0	32795	32855	32831	32759	32679	32327	
19	0	32791	32551	32659	32687	32743	32431	
20	0	32821	32855	33207	32871	32743	32643	
21	0	32813	32582	32819	32743	32775	32487	
22	0	32839	32807	32647	32899	32743	32287	
23	0	32843	32814	32991	32814	32671	32222	
24	0	32893	32627	32811	32959	32703	32567	
25	0	32785	32823	32839	32707	32655	32275	
26	0	32844	32831	32743	32862	32711	32380	
27	0	32775	32759	32815	32771	32791	32503	
28	0	32839	32679	32775	32799	32775	32239	
29	0	32771	32655	32841	32923	32771	32055	
30	0	32817	32852	32804	32820	32799	32677	
31	0	32815	32599	32871	32751	32743	32538	
32	0	32815	32663	32759	32823	32775	32165	
33	0	32772	32743	32773	32843	32663	32119	
34	0	32743	32791	32991	32831	32719	32351	
35	0	32791	32602	32839	32805	32723	32323	
36	0	32767	32773	32799	32871	32706	32438	
37	0	32820	32516	32807	32655	32759	32519	
38	0	32756	32807	32819	32791	32749	32350	
39	0	32903	32751	32799	32739	32709	32323	
40	0	32800	32503	32959	32795	32743	32718	
41	0	32775	32583	32732	33031	32717	32438	
42	0	32839	32695	32999	32727	32743	32606	
43	0	32827	32789	32475	32815	32655	32501	
44	0	32805	32519	32895	32967	32711	32495	
45	0	32817	32823	32647	32711	32748	32623	
46	0	32815	32859	32863	32903	32759	32287	
47	0	32853	32775	32927	32643	32679	32503	
48	0	32811	32829	32903	32967	32715	32391	
49	0	32829	32559	32415	32662	32771	32391	
50	0	32883	32631	32991	32853	32775	32703	
51	0	32803	32535	32839	32863	32727	32683	
52	0	32797	32491	32903	32663	32735	32583	
53	0	32915	32567	32911	32701	32662	32507	
54	0	32819	32551	32751	32935	32727	32491	
55	0	32805	32807	32106	33423	32695	32243	
56	0	32770	32511	32917	32871	32742	32231	
57	0	32803	32847	32807	32735	32630	32551	
58	0	32751	32839	33319	32579	32687	32555	
59	0	32819	32543	32943	32695	32643	32631	
60	0	32847	32803	32527	32775	32743	32319	
61	0	32741	32574	32687	32923	32757	32595	
62	0	32805	32751	32755	32879	32751	32239	
63	0	32865	32759	32943	32900	32769	32455	
64	0	32791	32662	32999	32707	32759	32367	
65	0	32775	32519	32659	32879	32615	32527	
66	0	32815	32735	32895	32647	32755	32235	
67	0	32819	32799	32646	32789	32679	32493	
68	0	32829	32855	32999	32794	32743	32135	
69	0	32727	32775	32775	32727	32719	32418	
70	0	32858	32903	32717	32767	32671	32311	
71	0	32807	32868	32819	32798	32814	32223	
72	0	32811	32855	33022	32927	32804	32631	
73	0	32806	32687	32727	32743	32727	32727	
74	0	32799	32735	32735	32915	32691	32509	
75	0	32782	32647	33111	32875	32788	32383	
76	0	32815	32727	32837	32697	32775	32251	
77	0	32825	32879	32723	32863	32631	32542	
78	0	32807	32821	32807	32839	32749	32637	
79	0	32828	32775	32573	32823	32767	32303	
80	0	32767	32861	32795	32877	32719	32279	
81	0	32839	32799	32717	32887	32741	32559	
82	0	32844	32727	32719	32701	32699	32623	
83	0	32775	32583	32687	32775	32743	32487	
84	0	32823	32639	32579	32789	32711	32676	
85	0	32862	32851	33094	32863	32813	32426	
86	0	32839	32543	32879	32902	32644	32187	
87	0	32820	32583	32775	32843	32812	32663	
88	0	32831	32667	32991	32759	32708	32571	
89	0	32775	32815	32701	32903	32836	32519	
90	0	32823	32575	32938	32855	32775	32687	
91	0	32821	32807	32611	32731	32791	32503	
92	0	32871	32573	32915	32935	32671	32487	
93	0	32798	32919	33039	32591	32655	32570	
94	0	32798	32630	32557	32967	32631	32615	
95	0	32759	32615	32999	32871	32734	32499	
96	0	32829	32687	32775	32919	32623	32351	
97	0	32819	32895	32759	32927	32765	32679	
98	0	32766	32867	32846	32655	32670	32335	
99	0	32819	32851	32895	32839	32647	32447	
100	0	32764	32799	32861	32787	32726	32551	
101	0	32860	32787	32623	32965	32806	32239	
102	0	32824	32773	33031	32879	32687	32695	
103	0	32839	32811	32599	32831	32679	32503	
104	0	32807	32447	32759	32871	32839	32455	
105	0	32801	32775	33031	33047	32775	32307	
106	0	32783	32815	32851	32892	32735	32364	
107	0	32868	32574	32942	32998	32815	32491	
108	0	32799	32711	32567	32831	32703	32591	
109	0	32788	32837	33067	32887	32715	32231	
110	0	32829	32671	33127	32771	32663	32285	
111	0	32823	32791	32687	32671	32631	32491	
