# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 100, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-12-1", "time": "16:45:44.251", "channels": [1, 2, 5, 6, 7, 8], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "column": ["nSeq", "DI", "R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "gray", "red", "brown", "light_green", "dark_blue"]}}
# EndOfHeader
0	0	32983	32847	32535	31967	32709	32711	
1	0	32577	32087	32803	32209	32543	32503	
2	0	32847	33847	32654	32643	32821	32971	
3	0	32820	32699	32791	32359	32763	32871	
4	0	32831	33157	32831	32495	32711	32789	
5	0	32903	32591	32887	32135	32703	32919	
6	0	33045	33045	32755	32402	32815	32798	
7	0	32771	32903	32798	32639	32895	32903	
8	0	32771	33007	32891	32135	32671	32727	
9	0	32781	32671	32819	32471	32620	32757	
10	0	32683	32663	32683	32495	32603	32387	
11	0	32923	33543	32703	32543	32446	32579	
12	0	32710	32739	32741	32307	32431	32661	
13	0	32772	32718	32807	32385	32827	32811	
14	0	32792	32743	32661	32471	32661	32725	
15	0	32831	32799	32815	32383	32859	32885	
16	0	32931	32847	32839	32183	32583	32611	
17	0	32744	32863	32871	32197	32775	32839	
18	0	32916	32759	32799	32551	32983	32775	
19	0	32747	32347	32799	32359	32517	32571	
20	0	32942	32759	32743	32477	32709	32679	
21	0	32735	32759	32601	32375	32879	32515	
22	0	32799	32347	32615	32559	32604	32829	
23	0	32835	32981	32535	32631	32827	32846	
24	0	32783	32703	32719	32660	32623	32847	
25	0	32759	32734	32732	32431	32639	32657	
26	0	32879	32967	32829	32239	32775	32911	
