# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:3C:23": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:3C:23", "device connection": "BTH00:07:80:4B:3C:23", "sampling rate": 100, "resolution": [16, 16, 16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-12-1", "time": "15:21:1.784", "channels": [1, 2, 5, 6, 7, 8], "sensor": ["EMG", "EMG", "EMG", "EMG", "EMG", "EMG"], "label": ["R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "column": ["nSeq", "DI", "R shoulder", "L shoulder", "L chest", "R chest", "L triceps", "R triceps"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["unknown", "light_green", "red", "orange", "dark_blue", "gray"]}}
# EndOfHeader
0	0	32745	32823	32459	32879	32295	32821	
1	0	32715	32823	33179	33459	32661	32791	
2	0	32582	32775	33955	33241	32455	32671	
3	0	32844	32711	33227	32763	32838	32773	
4	0	32794	32671	31127	31708	32787	32895	
5	0	32904	32743	31919	32691	32607	32871	
6	0	32743	32807	32814	32667	32831	32884	
7	0	32765	32683	33479	33139	32091	32935	
8	0	32815	32820	32679	32555	32148	32995	
9	0	32791	32739	33283	32679	32893	32895	
10	0	32771	32743	32103	32605	32951	32727	
11	0	32830	32741	32679	32563	32294	32759	
12	0	32663	32655	32751	32490	32975	32807	
13	0	32695	33071	32663	32703	33215	32701	
14	0	32772	32623	32575	32397	32406	32733	
15	0	32871	32695	33159	33147	32787	32939	
16	0	32916	32751	32647	32647	32569	33047	
17	0	32851	32869	32622	32835	33159	32903	
18	0	32869	32871	32679	32479	32739	32855	
19	0	32847	32603	32591	32949	32691	32919	
20	0	32843	32871	32646	32487	32461	32831	
21	0	32815	32670	32519	33335	32735	32845	
22	0	32875	32911	32717	32691	32822	32871	
23	0	32851	32775	32319	32791	32167	32719	
24	0	32927	32835	32631	33015	32743	32983	
25	0	32903	32799	32871	32739	33007	33062	
26	0	32795	32823	32151	32971	32655	32687	
